Hour,DayOfWeek,TransactionType_refund,Amount_scaled,IsFraud
23,0,1.0,0.6187201178707122,0
13,3,1.0,1.62967485805919,0
7,3,1.0,0.19965029130133685,0
21,2,0.0,0.29508093571259697,0
12,1,0.0,0.43283661347879715,0
2,5,0.0,1.2140229252562331,0
16,0,0.0,-1.2098391814684197,0
22,0,0.0,1.649294816190964,0
12,3,0.0,1.4454552370424074,1
13,4,1.0,0.8067736034976964,0
20,6,1.0,-0.5007614154608,0
14,0,1.0,1.3760782331467678,0
8,3,0.0,-0.6817503295908662,0
23,2,1.0,1.5934853946500527,0
19,0,0.0,0.8653561639971625,0
11,0,0.0,-0.37063186983062507,0
9,5,1.0,-1.3850253023277106,0
21,2,0.0,-1.2009720696484414,0
14,0,0.0,-1.4464156660227132,0
22,6,0.0,0.35961881212555913,0
15,3,0.0,0.5658432907784724,0
23,0,1.0,0.5101725261854885,0
19,3,1.0,1.5852561047905418,0
2,3,0.0,-0.03809784446294606,0
5,4,0.0,1.0644606083739867,0
9,3,0.0,0.23121554549708445,0
11,4,0.0,1.3894239643848119,0
8,2,0.0,-0.3163615404117115,0
14,0,1.0,-1.286863116042274,0
14,3,1.0,-1.4247782492985908,0
15,1,0.0,1.1826448579401876,0
12,4,1.0,0.2418158691661594,0
20,1,0.0,-0.3150858964907764,0
14,0,0.0,-1.4267194465695792,0
22,3,0.0,-1.4253120785481126,0
12,5,0.0,-1.5504222426633036,0
21,4,0.0,0.4257997733714648,0
22,2,1.0,-0.19091166677409763,0
14,2,0.0,-1.0760005624811781,0
1,5,1.0,-0.47015982705314985,0
6,1,1.0,-1.141252522175968,0
12,0,0.0,-0.44815496941701904,0
6,0,0.0,0.31293301775829224,0
8,0,0.0,-1.5845873146326965,0
8,0,0.0,-0.6539704100735455,0
14,0,0.0,0.36775797496891705,0
13,1,0.0,1.600868877127204,0
8,0,1.0,0.131479602852668,0
7,3,0.0,0.37607045899718433,0
23,3,1.0,0.9704650633737785,0
1,4,1.0,-1.337355043630157,0
12,4,1.0,-0.6916920327572844,0
4,6,1.0,1.2237219787637776,0
22,1,0.0,1.0537840233835516,0
9,0,1.0,-0.9918635264786313,0
16,1,1.0,1.5051678516674847,0
6,1,1.0,0.4231236942764595,0
22,0,0.0,-1.0268744058303831,0
14,3,0.0,-0.8131000563628051,0
1,6,1.0,-0.9663714466021182,0
19,1,1.0,-0.37673970838684157,0
23,4,1.0,0.699342200243291,0
5,0,0.0,0.6730251115266078,0
16,5,0.0,0.528669363039048,0
0,0,0.0,-1.3015330211330278,0
2,0,1.0,-1.003316590377462,0
8,5,0.0,1.3397986427214772,0
21,0,0.0,-0.94075457547247,0
8,4,0.0,0.3053831469436274,0
5,4,1.0,1.6676599289439917,0
13,3,1.0,-1.233216742889035,0
18,1,0.0,0.37968940533809825,0
20,6,1.0,-0.1943780904722909,0
7,2,0.0,-0.30632971022914035,0
18,4,0.0,-1.3360932654040145,0
13,5,0.0,0.46650945328304627,0
9,4,0.0,0.9464496799926957,0
16,3,0.0,0.9838107946118225,0
2,4,0.0,1.630305747172261,0
4,2,0.0,0.5072191331946281,0
22,1,0.0,0.016165552108571166,0
3,0,0.0,-1.1699198461600262,0
9,3,0.0,-1.3647952536250547,0
13,6,0.0,1.0860910922507125,0
7,1,1.0,1.0800179179314782,0
17,0,0.0,0.9893501396815352,0
13,6,1.0,0.500584398236286,0
6,4,1.0,1.5453298366347519,0
1,0,0.0,1.531068969540385,0
12,6,0.0,-0.4925667898382712,0
18,5,1.0,-1.184298571660132,0
12,1,0.0,0.21678829006520417,0
17,1,1.0,0.4066720474048343,0
9,3,1.0,0.1210941974528813,0
14,6,1.0,-0.6096695152106356,0
21,0,1.0,-1.323399221821231,0
10,4,1.0,1.0692442730774936,0
11,6,0.0,1.4401446759367755,0
15,4,1.0,-0.7578244640714155,0
15,1,1.0,1.4158797100494227,0
8,5,1.0,-0.6390093253921433,0
1,0,1.0,-1.033003042928789,0
4,3,1.0,1.511081570496602,0
18,1,1.0,0.807570880948281,0
13,0,1.0,-1.505407264518566,0
0,4,1.0,0.7524616769944044,0
23,5,0.0,-0.7415530712320964,0
19,0,0.0,0.7007149040277756,0
5,1,0.0,0.874153947343177,0
17,3,1.0,-0.6950336652023429,0
22,6,1.0,-1.2635410174008297,0
11,0,1.0,0.19408321484203833,0
0,5,1.0,1.3320754507219024,0
9,4,1.0,-0.3412781939543246,0
0,6,1.0,0.251494124131515,1
16,1,0.0,-0.7178150017468689,0
6,5,0.0,-1.3114469929098604,0
21,0,1.0,-1.2120160955508852,0
1,6,1.0,-0.34852995233094497,0
23,0,0.0,-1.5845873146326965,0
13,0,1.0,-0.015711680220014033,0
8,3,0.0,-0.9381478248514287,0
12,6,1.0,-1.3438788530301566,0
16,2,0.0,1.4674878260681243,0
13,2,0.0,0.10051750638040592,0
8,0,0.0,-0.3297835329711157,0
17,2,1.0,0.5956198703459523,0
1,1,1.0,0.16784238744671545,0
1,3,1.0,0.07906727653598601,0
5,2,0.0,-0.493461127152405,0
11,5,0.0,-1.6188702450078276,0
5,2,1.0,1.3522847008823695,0
21,4,1.0,0.7638870095036494,0
1,5,1.0,-1.2831401769904145,0
22,3,0.0,-1.086365169338776,0
15,5,0.0,0.552726343504509,0
1,6,1.0,-0.7713989792735402,0
1,4,0.0,-1.290828704753007,0
6,4,0.0,-0.27538841229906724,0
10,5,1.0,-0.7508430867432543,0
6,1,1.0,-0.9833777212654542,0
16,0,1.0,-0.6104667926612202,0
11,2,0.0,1.221766915797997,0
4,1,0.0,0.2323594653174883,0
4,2,1.0,0.8254437615361653,0
20,6,0.0,-0.5224334964219042,0
21,6,1.0,0.45869613426731864,0
11,2,0.0,0.18433563140271894,0
7,5,1.0,1.6070529770047808,0
14,3,0.0,-1.6380118366692509,0
15,1,0.0,0.012401015972333403,0
17,5,1.0,1.7157600241801214,0
20,5,0.0,-0.628582322907978,0
19,0,0.0,0.07946938168497639,0
12,0,0.0,-0.233070311791524,0
7,3,1.0,1.45554253000415,0
1,0,0.0,0.39564882004457996,0
5,4,1.0,1.0927743571408295,0
9,5,0.0,0.20848967173172964,0
3,3,1.0,-1.4351705875457743,0
17,5,1.0,-1.7171572225463994,0
21,4,0.0,0.17759690373343137,1
22,1,0.0,0.2265220078097308,0
22,5,1.0,-1.3391090540214428,0
12,0,1.0,-1.2668341199141133,0
17,3,0.0,1.654730168549731,0
14,5,1.0,-0.8801892206176375,0
23,0,0.0,1.383593439724451,0
9,4,0.0,0.31768895107221345,0
14,4,0.0,0.674300755447543,0
10,6,1.0,0.1727855076403391,0
23,2,1.0,-0.372011506462506,0
3,4,1.0,-1.4477606384176123,0
23,4,0.0,1.6181732642285847,0
12,3,1.0,-1.6922267033089933,0
2,0,1.0,0.010536080022705393,0
18,6,0.0,-0.40438790380363104,0
17,3,0.0,0.2533105301493682,0
9,6,1.0,-0.34759401793243266,0
16,1,0.0,-0.44570074143869826,0
22,3,1.0,0.7519625119818647,0
1,4,1.0,-0.7654297976652515,0
10,6,0.0,1.4851804526237022,0
2,2,1.0,0.2138418299217399,0
3,6,0.0,-0.5906388491075546,0
1,1,1.0,1.0128247609657,0
6,0,1.0,-0.33062934035347485,0
18,2,0.0,1.3408663012205209,0
9,1,1.0,0.7034603115967446,0
13,2,1.0,-0.8553002984646098,0
11,1,1.0,0.3085306596615868,0
18,3,1.0,0.6827172321867562,0
4,0,0.0,-0.17348248841958172,0
23,4,1.0,-1.4163548397119812,0
17,4,1.0,1.067566524007568,0
7,2,1.0,0.12157949677062822,0
21,0,0.0,0.44080938798464164,0
3,5,0.0,0.6123141668764513,0
0,1,0.0,0.4387295337657257,0
13,4,1.0,0.005336444475415508,0
1,2,0.0,0.8088534577166124,0
22,2,0.0,-1.463456604923031,0
5,5,0.0,-0.8887096900677964,0
2,4,1.0,-0.35657205531075326,0
22,1,1.0,1.0482377454664422,0
22,5,0.0,-0.6282564790803479,0
18,4,1.0,-1.119601239757053,0
12,2,1.0,1.0451664940698433,0
6,1,0.0,-0.7915458338074396,1
1,1,1.0,-1.6718510648110134,0
15,4,1.0,-0.5658331211232838,0
9,1,1.0,1.2454009925722787,0
20,4,1.0,-1.6871310604726493,0
4,3,0.0,1.3892783745894877,0
5,4,0.0,-0.005083625161353245,0
8,0,0.0,0.32800502799803666,0
2,3,1.0,0.4222640211993077,0
5,1,0.0,0.6083485781657181,0
17,1,0.0,-0.7097659659196642,0
6,4,1.0,-0.883822032653344,0
10,0,0.0,-0.12481389969694852,0
21,4,0.0,0.8657444034513601,0
0,1,1.0,-0.12511894498238957,0
16,0,0.0,0.18468227377253826,0
1,3,0.0,1.328463437228385,0
9,3,0.0,-0.11398479206379286,0
14,2,1.0,-0.8888691455579133,0
16,1,0.0,-0.4966225055651572,0
8,2,0.0,-1.6760107732488454,0
2,3,1.0,-0.9310693876597181,0
5,2,1.0,1.3849592106615392,0
8,0,0.0,-1.3026353438690534,1
21,6,1.0,-0.8476325692442064,0
11,0,0.0,-0.09251376367718366,0
11,3,0.0,-0.27225476527590053,0
19,1,0.0,-1.4188645304694731,0
3,6,0.0,1.2683625831491105,0
19,1,1.0,1.2470787416422042,0
7,6,0.0,1.6042798380462262,0
20,1,1.0,0.6246269038524336,0
3,5,0.0,0.12029692000229679,0
23,3,0.0,1.2616030569376337,0
8,2,0.0,-0.16251472383849846,0
3,0,1.0,-0.6308701625487857,0
0,1,1.0,-0.35369492364125277,0
23,0,1.0,-1.5523565070868954,0
16,4,0.0,1.66852653486854,0
16,1,1.0,1.5718895750103081,0
22,0,1.0,-0.15376547042425845,0
9,5,1.0,-1.0942339511336747,0
13,2,1.0,1.3302174476196713,0
20,4,0.0,0.7323564195448835,0
12,0,1.0,-0.22626225564827232,0
10,4,1.0,0.8044649653146998,0
11,2,0.0,0.8844422928794147,0
5,5,1.0,-1.2284746752699067,0
21,2,1.0,1.402305194847298,0
16,3,1.0,1.7288423072171026,0
1,0,0.0,-0.847570173617639,0
3,2,0.0,0.740467850998656,0
7,0,0.0,1.648816449720613,0
11,6,1.0,-1.271222612316026,0
18,6,0.0,-0.2312123086892922,0
3,5,0.0,-0.170868804951144,0
2,5,1.0,1.3881691190060657,0
0,3,1.0,0.539110231218006,0
13,0,1.0,-1.0919669100350562,0
18,3,1.0,1.5616428265584492,0
12,4,1.0,-1.729116384305166,0
11,0,1.0,0.9710543554024713,0
21,2,0.0,1.3922941632069161,0
8,1,0.0,-0.3818908140023568,0
1,6,1.0,-0.034673017849131085,0
4,5,0.0,-1.0438252177145484,0
7,2,0.0,-1.0831067310624742,0
22,1,0.0,-0.20065925021341705,0
23,2,0.0,1.1235076696490105,0
2,4,0.0,-0.6499909556680197,0
16,4,1.0,-1.149162901055245,0
11,3,0.0,1.1448331082402956,0
21,6,1.0,0.7606355040747441,0
7,4,0.0,-0.8230278938344306,0
3,1,1.0,1.674897821625819,0
21,5,0.0,-1.448079549397846,0
9,4,0.0,-0.8658728907440992,0
4,5,0.0,-1.10681013631072,0
17,3,0.0,1.0784649601146874,0
21,5,1.0,-0.9571091624805458,0
12,5,1.0,1.5927505128260353,0
22,0,0.0,-0.902332735201696,0
19,5,0.0,-1.6775706639130323,0
0,6,0.0,1.3754612097284893,0
10,5,0.0,-1.5098512196996499,0
1,2,0.0,-1.690431095833329,0
7,5,1.0,-0.660203039882897,0
0,5,0.0,0.9482591531631523,0
11,4,1.0,0.19810426633194264,0
20,4,1.0,-0.3258734070395538,0
12,3,0.0,0.22399151851004967,0
16,0,1.0,0.17057392932089177,0
16,1,1.0,-1.5038335081595864,0
16,5,1.0,1.042802393107675,0
2,1,0.0,-0.5107655142537858,0
20,4,0.0,0.4508828152515911,0
10,4,0.0,-0.9422174062731076,0
4,1,1.0,-0.6263152818093597,0
7,4,1.0,0.5710914562575371,0
3,4,1.0,1.3809173606294454,0
17,4,0.0,-1.4331461961060294,0
21,5,1.0,-0.8324704319883092,0
10,0,0.0,-0.9461552635942552,0
23,5,1.0,-0.801439007042083,0
5,2,0.0,0.31284289074213945,0
12,6,1.0,1.155793939973983,0
1,6,1.0,-1.599576130703684,0
4,6,0.0,-1.2103660778705452,0
14,0,0.0,-0.03214252854944995,0
0,4,1.0,1.2384612123284955,0
12,6,1.0,1.5794602443671624,0
3,2,1.0,1.163385407873026,0
9,2,0.0,-0.05219925606719601,0
23,1,1.0,-0.03917243580938578,0
10,1,0.0,1.709326341796275,0
22,2,0.0,1.465137590800749,0
14,0,0.0,1.097107386763571,0
18,1,1.0,-1.188610802740684,0
22,0,0.0,-0.08474204174583434,0
23,1,1.0,0.3899708180269394,0
12,4,0.0,1.3121435144572913,0
22,3,1.0,0.8261162477336149,0
8,3,0.0,-1.4777452034069838,0
2,6,0.0,0.15670130168072222,0
4,2,1.0,0.31217040454468975,0
23,0,0.0,-1.7089417983816813,0
23,0,1.0,-0.5560439405995861,0
12,3,0.0,-0.882386933242292,0
21,5,1.0,0.32432368603055545,0
7,2,1.0,-0.02335167805083196,0
16,6,1.0,-1.2574054474550276,0
5,3,0.0,1.5185829113794926,0
5,3,1.0,-1.656862248740026,0
14,4,1.0,0.33813391804415743,0
1,0,1.0,1.137720006811603,0
0,4,0.0,1.5742952730568545,0
1,6,0.0,-0.6477308474167977,0
18,4,1.0,0.02935876070389484,0
0,1,1.0,1.2186956644013975,0
6,5,1.0,0.19328593739145383,0
10,4,0.0,-0.15269781192521495,0
2,5,0.0,1.1709075472981056,0
16,0,1.0,1.2578939835805667,0
17,0,1.0,0.20653460876594854,0
21,6,1.0,-0.0018529182746372305,0
1,5,0.0,-1.0393188669068971,0
13,1,1.0,-1.388567987347264,0
18,1,0.0,1.5057640765435742,0
23,1,1.0,-1.1566157120063605,0
4,0,1.0,-0.49408508341807966,0
23,0,1.0,0.6824468511382972,0
20,4,0.0,1.4283241711259365,0
3,0,1.0,-1.2023170420433402,0
21,2,1.0,-1.2927907005661843,0
5,2,1.0,-0.4851833073611195,0
19,3,0.0,-1.6124296297765845,0
9,0,0.0,-0.3488072662268003,0
17,3,1.0,-1.577945646826958,0
4,6,0.0,0.7533421486137455,0
17,1,1.0,-0.38392907113689445,0
9,0,1.0,-0.021257958137123244,0
7,6,1.0,0.6196976493536027,0
18,1,1.0,0.4751339154441511,0
19,4,0.0,-1.049378428479054,0
13,1,1.0,1.0754214401076738,0
17,4,0.0,-1.2562407290924347,0
11,5,0.0,1.3506000189650473,0
4,5,0.0,1.5734563985218917,0
8,6,1.0,1.1774452223928977,0
23,0,0.0,1.5641594501633376,0
4,3,1.0,1.159135572419041,0
5,0,0.0,-0.6185019627936321,0
17,2,1.0,0.7609266836653924,0
19,5,0.0,0.4778654573183274,0
21,1,0.0,0.8391084037544431,0
1,3,0.0,-0.7364851597853378,0
1,4,1.0,0.47817743545116503,0
8,3,0.0,-1.2014365704239993,0
1,6,0.0,0.6839928761076913,0
15,2,0.0,1.2107298227429495,0
23,1,1.0,0.6326343425952601,0
11,6,1.0,-0.9723128968208214,0
13,3,1.0,-1.1182701330569467,0
1,6,1.0,-0.5155353132624996,0
9,0,0.0,-0.10928432152904266,0
20,2,0.0,0.838477514641372,0
7,2,0.0,0.26129717035000544,0
22,1,0.0,-0.8881273308865,0
12,4,1.0,0.5172093662928209,0
13,6,0.0,0.5323645707013219,0
12,5,0.0,-1.049829063559819,0
9,4,0.0,1.1525216360028883,0
15,3,1.0,0.5654481184768783,0
18,1,1.0,-0.8921553152238005,0
16,0,1.0,1.2304260421960835,0
21,3,0.0,-0.29000285461064995,0
0,0,1.0,-1.5095461744142087,0
10,3,0.0,0.33416832933342416,0
3,5,0.0,0.701942018016936,0
15,6,0.0,1.345296390706812,0
3,6,0.0,0.6436367714133254,0
9,4,0.0,-0.8022778815770457,0
17,5,1.0,0.544399993781449,0
20,0,1.0,1.4512788288553726,0
5,0,0.0,1.186811499225416,0
21,5,0.0,0.6209178304953669,0
21,6,0.0,-1.2907801748212324,0
10,0,1.0,-0.9442279320180595,0
21,2,1.0,0.3728466849578645,0
2,1,1.0,1.6457729297135997,0
17,1,0.0,-0.7167057461634471,0
20,5,0.0,-0.9234709869132784,0
0,5,0.0,-0.4641559812078792,0
16,2,1.0,0.6873622399423353,0
7,0,0.0,0.5902607793085455,0
5,1,0.0,-0.5784578362321036,0
3,3,0.0,-0.28727131273647366,0
6,5,1.0,0.09002810826967306,0
12,0,1.0,-0.7891886656926681,0
5,0,1.0,-0.5977450176888508,0
6,6,0.0,0.9434616227648529,0
2,5,0.0,-0.1391024981809012,0
0,4,0.0,1.6802985097476046,0
15,5,0.0,0.26492304953831564,0
13,4,0.0,-0.7210041115492067,0
23,1,0.0,-0.7220024415742863,0
22,2,1.0,-0.6423509578372018,0
17,5,0.0,1.618838817578638,0
7,6,0.0,-0.5813765649859823,0
15,6,0.0,1.3248375580400753,0
8,1,0.0,-1.4878740934531043,0
4,0,1.0,-0.21990483458578583,0
9,3,1.0,0.5930200525723074,0
16,4,1.0,-0.9535595446135958,0
1,2,1.0,0.47418411535084626,0
11,2,1.0,-1.6989169010465064,0
7,6,1.0,0.9577987511805803,0
19,5,1.0,-1.388408531857147,0
6,0,1.0,1.0670049633684606,0
11,0,0.0,1.4694983518130762,0
5,6,1.0,-1.6458806184641495,0
8,2,1.0,-1.4614946091098537,0
19,3,0.0,-1.4631168954006084,0
13,1,1.0,0.31163657529516803,0
15,1,1.0,0.9179487443461507,0
21,4,0.0,0.6740234415516875,0
18,4,1.0,0.052930441851608986,0
15,3,0.0,-0.6463096137005385,0
4,0,0.0,0.5674586442218303,0
2,1,0.0,-0.5861463639946962,0
9,4,1.0,0.975262593772078,0
6,1,1.0,-0.4435515587458185,0
4,2,0.0,-1.567074942109424,0
22,3,1.0,-1.1676320065192187,0
16,2,1.0,0.436365432803558,0
18,4,0.0,0.16054903198571685,0
9,5,1.0,-1.072769855594462,0
1,5,0.0,-1.038743440572997,0
23,6,0.0,0.773599928705987,0
14,5,0.0,1.1693476566339187,0
21,0,1.0,1.3292537818315733,0
9,4,0.0,-1.6077707563262127,0
8,6,1.0,0.586017876701957,0
2,4,0.0,-0.9850138732510015,0
0,5,0.0,0.8024821709593332,0
22,4,0.0,1.2954214865372071,0
20,0,0.0,-0.5044496902756775,0
4,3,1.0,-0.5205200305405016,0
10,4,0.0,-0.585855184404048,0
10,5,0.0,0.36962984376594127,0
13,5,0.0,0.6872582472313894,0
22,3,0.0,0.43748855408177256,0
19,0,1.0,1.0687867051493318,0
10,2,1.0,0.7212430651684761,0
5,0,0.0,1.6851099058406966,0
0,4,0.0,0.22233456798231338,0
3,4,1.0,1.6612470451023342,0
2,3,0.0,-1.4370008592584202,0
16,5,0.0,-1.7140443740654219,0
0,2,0.0,-0.4729745630960829,0
0,2,0.0,-0.1784256086132054,0
6,6,1.0,0.8473515593087468,0
22,2,0.0,1.2696867570018204,0
23,5,1.0,0.2279709729155757,0
3,0,0.0,-0.7035264032629164,0
20,2,1.0,0.07763910997233044,0
19,6,0.0,0.4681802695055756,0
7,4,0.0,-0.7819854372478224,0
21,0,1.0,-0.5929613529853442,0
22,3,0.0,-0.7845159265475036,0
3,0,0.0,-0.6162279888476173,0
16,5,1.0,-0.6563137124935241,0
19,2,0.0,1.7163354505140216,0
8,4,0.0,1.4517017325465518,0
20,0,0.0,0.476062916995267,0
11,3,0.0,1.019494160161024,0
3,0,0.0,0.6295561583512644,0
16,5,1.0,-0.939264013282247,0
21,4,1.0,-0.984500842543669,0
19,0,1.0,0.1026250919889074,0
22,4,1.0,-0.6695069210888476,0
6,4,1.0,0.7427348920972743,0
13,5,0.0,-1.5865978403776484,0
21,2,0.0,-1.1913562103096533,0
22,3,0.0,1.4861649169539892,0
22,1,1.0,-0.40729276686271704,0
6,0,0.0,1.5828504067439957,0
20,0,1.0,-1.4776828077804163,0
20,5,1.0,0.12785372366435815,0
11,2,0.0,-0.32446603901808735,0
20,6,0.0,-1.196909421074159,0
22,3,1.0,-0.27279552737281854,0
23,4,1.0,-0.772113062555368,0
22,1,1.0,1.04722554974657,0
8,1,0.0,-0.7821032956535611,0
20,5,0.0,-1.5138237412577793,0
3,4,0.0,0.3989488554052598,0
4,3,0.0,-0.024807576004073066,0
12,2,1.0,-0.4105373394442258,0
18,1,0.0,-0.5981679213800305,0
13,5,0.0,1.27035924319927,0
7,4,1.0,-0.22156871796091868,0
15,6,1.0,1.4801056083295476,0
7,3,0.0,-1.481315619816123,0
15,1,1.0,0.19339686294979622,1
3,0,1.0,-1.6215879211872113,0
8,5,1.0,0.5330162583565823,0
7,6,1.0,0.8189962134575259,0
4,3,1.0,-0.13005513232861668,0
9,2,0.0,-0.26966188034965183,0
11,4,0.0,-0.7732084524439972,0
21,6,1.0,-0.23364573812542402,0
1,5,1.0,-1.6506088203884852,0
21,2,0.0,0.19737631735532193,0
13,5,1.0,-1.714245426639917,0
21,5,1.0,-1.0836197617698067,0
12,2,1.0,1.6151297442215715,0
1,3,0.0,1.1520155381429524,0
16,5,1.0,-0.9183129484503669,0
13,0,0.0,-1.5142674434911478,0
10,6,0.0,0.18474466939910583,0
21,0,1.0,0.8661118443633687,0
3,2,1.0,1.1603904177977873,0
7,1,1.0,-1.266432014765123,0
14,0,1.0,0.04269755909454234,0
23,3,1.0,0.16220598251345314,0
17,6,0.0,-0.42320365163742396,0
22,4,1.0,-0.184429454458476,0
13,4,0.0,1.5043913727590894,0
16,3,0.0,-0.6721691344890601,0
8,1,0.0,0.706878205363163,0
15,3,1.0,1.1916298281659046,0
2,5,1.0,1.2182866264050105,0
23,2,1.0,-0.43571050834050534,0
5,1,0.0,-1.5520999917332292,0
20,0,1.0,-1.4305810425693664,0
14,1,1.0,-0.707339469330929,0
10,3,1.0,-1.6108142763332267,0
21,6,1.0,0.8538268387769716,0
23,4,1.0,0.06139544852259694,0
2,0,1.0,-1.4863350013311067,0
13,6,0.0,-0.37334954601000864,0
6,2,1.0,-1.5416452578594784,0
21,6,0.0,-0.8940687811052033,0
23,6,1.0,-1.6696672178811516,0
13,0,1.0,0.7281412483278805,0
1,1,0.0,0.8223170473603951,0
10,2,0.0,0.7313372909776148,0
3,5,1.0,0.7460141289157651,0
15,0,0.0,1.3529502542324225,0
17,2,0.0,0.07967736710686811,0
0,4,0.0,-0.9481172594074325,0
16,3,1.0,-0.8661987345717294,0
0,6,0.0,-1.0368230418441977,0
18,1,1.0,-0.9547034644339997,0
4,5,0.0,-0.5794492334097869,0
11,5,1.0,-0.6273136118344393,0
21,3,1.0,-0.6923229218703557,0
11,6,0.0,-0.811214321870988,0
5,5,1.0,-0.5763779820131876,0
3,3,1.0,-1.3345680389768095,0
14,1,0.0,-1.1431867865995597,0
4,5,1.0,-0.48841401424783565,0
13,6,1.0,-0.7096134432769436,0
4,5,0.0,0.8606556934624127,0
16,5,0.0,0.5992180181446769,0
2,3,0.0,-0.02392017153733545,0
3,5,1.0,1.6868015206054148,0
5,6,0.0,0.5198715796930334,0
16,2,0.0,-1.3382632466390836,0
10,0,1.0,-0.4098579203993799,0
5,6,0.0,-1.3441630997734084,0
13,0,0.0,-1.5072236705364193,0
16,0,0.0,-0.34764948071160373,0
23,2,0.0,-0.39188104710054983,0
20,4,0.0,0.9516007856082108,0
10,0,1.0,-0.21629975393966497,0
2,0,1.0,-0.3850937894994873,0
0,0,1.0,0.14589299258975585,0
11,3,1.0,0.2756412316131292,0
12,6,1.0,-1.3638385206843533,0
5,4,0.0,-0.9730963085766131,0
14,6,1.0,1.2867762258339128,0
23,6,0.0,0.20145283162439728,0
8,6,0.0,0.6573707421055671,0
16,0,0.0,0.0537277193021935,0
2,2,0.0,-0.4230580618421,0
6,1,0.0,-1.539343552523878,0
9,6,1.0,1.2969883100487904,0
20,3,1.0,1.6016661545777888,0
4,0,1.0,-1.3064692084792549,0
0,6,1.0,1.45784423533975,0
7,4,1.0,1.3215791197637736,0
17,5,0.0,-1.6702981069942227,0
13,0,0.0,-0.7389185892214695,0
13,2,0.0,-0.9810898816246467,0
20,2,0.0,0.9273982153474256,0
22,2,0.0,0.015042430830356626,0
16,3,1.0,-0.12518827345635336,0
23,2,0.0,-1.254167807720915,0
8,0,0.0,-0.7043028821713115,0
10,3,1.0,-0.3586865737666511,0
8,0,0.0,1.3042470012728073,0
10,5,1.0,-0.21663946346208776,0
16,1,0.0,0.46662731168878485,0
10,1,0.0,-0.4819803318639888,0
8,0,0.0,-1.5514829683149505,0
11,5,0.0,-1.5209507083812643,0
4,4,1.0,-0.8865535745275203,0
16,1,1.0,-1.573709677067766,0
12,1,0.0,-0.3273570363823804,0
9,4,0.0,1.4156578589327384,0
12,1,0.0,0.9662152279197935,0
2,5,1.0,0.3463909392932537,0
6,3,1.0,0.5122177161674227,0
16,5,1.0,0.8985090402466829,0
17,3,1.0,-1.4359470664541696,0
5,2,0.0,-0.6780343233864031,0
18,2,0.0,-0.01889385717495523,0
15,6,1.0,0.9963800469414714,0
16,1,0.0,-1.21099003413622,0
21,5,0.0,0.4969238548109941,0
0,5,0.0,-1.0517841265256,0
7,2,0.0,-1.458159909512192,0
21,2,0.0,1.0300944838300987,0
11,2,1.0,0.3320538108775265,0
8,1,0.0,-1.5366050778023055,0
17,2,0.0,1.0981403810256325,0
13,2,1.0,-1.6692096499529903,0
22,2,1.0,1.6403999729814003,0
7,1,0.0,-1.313214868995939,0
3,4,0.0,-0.7689586169900122,0
21,0,1.0,1.6851515029250752,0
6,5,1.0,-0.7883567240051017,0
5,2,0.0,0.4348194078341638,0
8,5,0.0,0.08957747318890819,0
3,0,0.0,1.2765294773820537,0
12,4,1.0,-1.6484319063060198,0
1,0,0.0,-0.8347513387817203,0
16,2,0.0,0.4439776992447901,1
19,5,0.0,1.660900402732515,0
9,6,1.0,0.45466814993001814,0
0,2,1.0,1.4577402426288046,0
0,1,0.0,1.3286714226502767,0
6,0,0.0,0.48727333123522404,0
21,1,1.0,-0.20312041103913406,0
16,2,1.0,0.13224221606627076,0
7,5,0.0,1.2003582830379553,0
9,2,0.0,-0.04161973094031036,0
1,3,0.0,1.6266105395099872,0
18,1,1.0,1.1045948619516683,0
17,5,0.0,-1.1642210456001965,0
14,1,1.0,-0.770442246332839,0
8,3,1.0,0.8485232105187362,0
1,5,1.0,-1.2135690533676757,0
20,1,1.0,-0.8905399617804426,0
18,5,1.0,-0.10226134711650306,0
16,4,0.0,-0.47042327525421257,0
12,2,0.0,-0.7391612388803429,0
9,1,0.0,-1.2660784395479072,0
16,3,0.0,0.6102689768945171,0
21,3,1.0,-1.4564336305104915,0
11,0,0.0,0.672740864783356,0
10,3,0.0,1.1749909944145769,0
22,1,0.0,-0.4938840308435845,0
14,1,1.0,-1.386862506887753,0
17,5,0.0,1.1423719474145781,0
3,3,0.0,1.168085878407776,0
11,1,0.0,-0.2611830079838711,0
10,4,0.0,-0.3145382015464617,0
21,0,0.0,-1.6092751842112287,0
7,2,1.0,-1.519487877580627,0
17,4,0.0,-0.42591439496941114,0
10,3,1.0,-0.48312425168439266,0
4,5,1.0,-1.1000020801674681,0
6,3,1.0,-0.5932248011864069,0
10,4,1.0,1.2271398725301965,0
3,2,0.0,1.0354397091727128,0
21,0,0.0,0.14762620443885247,0
13,1,0.0,-0.4509073098333845,0
6,1,1.0,-1.5758727254554385,0
8,0,1.0,-1.0617258296920182,0
16,6,1.0,0.2069852438467137,0
18,5,1.0,0.4304586468218364,0
8,0,0.0,-1.3757907495957238,0
15,0,1.0,1.6017840129835275,0
10,0,0.0,0.7450435302802709,0
2,4,0.0,0.36397264029049,0
3,6,0.0,1.456450733013077,0
22,4,0.0,-1.7302395055833806,0
10,4,0.0,-0.796218572952604,0
1,1,0.0,0.31930430451557146,0
22,1,0.0,1.2821242852309376,0
18,3,1.0,-0.9693595038299607,0
